Response_ID,Age,Gender,Area_Type,Travel_Time,Lighting_Importance,Police_Importance,Hospital_Importance,Crowd_Importance,Crime_Importance,Accident_Importance,Road_Importance
229,37,1,2,Night,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,0.33333333333333337,0.9999999999999999
230,49,0,2,Evening,0.9999999999999999,0.6666666666666666,0.33333333333333337,1.0,1.0,0.0,0.6666666666666666
231,33,0,0,Afternoon,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.75,1.0,0.9999999999999999,0.6666666666666666
232,50,1,1,Evening,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.0,0.5,0.0,0.9999999999999999
233,28,1,2,Afternoon,0.0,0.9999999999999999,0.33333333333333337,1.0,0.5,0.0,0.0
234,39,1,2,Morning,0.9999999999999999,0.0,0.33333333333333337,1.0,1.0,0.0,0.9999999999999999
235,59,1,2,Evening,0.6666666666666666,0.0,0.33333333333333337,0.75,0.5,0.9999999999999999,0.9999999999999999
236,24,1,2,Evening,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.33333333333333337,0.9999999999999999
237,48,0,2,Night,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.75,1.0,0.0,0.9999999999999999
238,55,0,2,Afternoon,0.33333333333333337,0.0,0.33333333333333337,0.75,1.0,0.9999999999999999,0.6666666666666666
239,38,1,2,Night,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.5,0.5,0.0,0.0
240,50,0,2,Evening,0.9999999999999999,0.0,0.9999999999999999,0.75,0.5,0.6666666666666666,0.33333333333333337
241,30,0,0,Evening,0.9999999999999999,0.0,0.9999999999999999,0.25,0.0,0.33333333333333337,0.0
242,59,0,1,Evening,0.0,0.0,0.9999999999999999,0.75,0.5,0.0,0.9999999999999999
243,59,1,2,Morning,0.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.9999999999999999,0.9999999999999999
244,28,1,2,Evening,0.6666666666666666,0.6666666666666666,0.33333333333333337,1.0,1.0,0.9999999999999999,0.33333333333333337
245,45,1,0,Evening,0.0,0.9999999999999999,0.9999999999999999,0.5,0.5,0.9999999999999999,0.9999999999999999
246,44,1,2,Afternoon,0.0,0.0,0.9999999999999999,1.0,0.5,0.9999999999999999,0.9999999999999999
247,27,0,2,Afternoon,0.33333333333333337,0.9999999999999999,0.9999999999999999,0.5,1.0,0.6666666666666666,0.33333333333333337
248,31,1,1,Evening,0.6666666666666666,0.0,0.33333333333333337,0.25,0.0,0.9999999999999999,0.9999999999999999
249,56,1,2,Afternoon,0.0,0.0,0.33333333333333337,0.75,0.5,0.6666666666666666,0.6666666666666666
250,38,1,0,Morning,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.5,0.0,0.0,0.0
251,55,0,2,Evening,0.0,0.9999999999999999,0.6666666666666666,0.75,1.0,0.33333333333333337,0.9999999999999999
252,26,1,1,Evening,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.25,0.0,0.0,0.9999999999999999
253,26,0,0,Evening,0.33333333333333337,0.0,0.6666666666666666,1.0,0.5,0.0,0.9999999999999999
254,59,1,2,Evening,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.25,1.0,0.33333333333333337,0.6666666666666666
255,50,0,0,Morning,0.6666666666666666,0.33333333333333337,0.9999999999999999,1.0,1.0,0.6666666666666666,0.33333333333333337
256,57,0,2,Night,0.6666666666666666,0.0,0.33333333333333337,0.75,1.0,0.9999999999999999,0.9999999999999999
257,39,0,0,Morning,0.33333333333333337,0.9999999999999999,0.0,0.5,0.5,0.0,0.9999999999999999
258,29,1,2,Morning,0.6666666666666666,0.0,0.9999999999999999,0.75,0.0,0.9999999999999999,0.9999999999999999
259,22,1,2,Evening,0.0,0.6666666666666666,0.9999999999999999,1.0,0.5,0.6666666666666666,0.0
260,53,0,2,Evening,0.33333333333333337,0.0,0.9999999999999999,0.25,1.0,0.9999999999999999,0.9999999999999999
261,59,1,1,Afternoon,0.6666666666666666,0.0,0.9999999999999999,0.25,1.0,0.0,0.9999999999999999
262,38,1,2,Evening,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.25,0.5,0.0,0.0
263,58,0,2,Evening,0.6666666666666666,0.9999999999999999,0.9999999999999999,1.0,1.0,0.6666666666666666,0.33333333333333337
264,19,1,0,Morning,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.25,0.0,0.0,0.6666666666666666
265,33,0,1,Evening,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.0,0.5,0.9999999999999999,0.9999999999999999
266,45,0,1,Evening,0.33333333333333337,0.0,0.6666666666666666,0.0,1.0,0.33333333333333337,0.9999999999999999
267,33,1,2,Night,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,0.33333333333333337
268,42,1,2,Morning,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,1.0,0.9999999999999999,0.9999999999999999
269,21,0,1,Morning,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.0,0.5,0.9999999999999999,0.9999999999999999
270,29,1,2,Evening,0.0,0.33333333333333337,0.0,0.75,0.5,0.33333333333333337,0.0
271,31,0,2,Afternoon,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.6666666666666666
272,36,1,0,Evening,0.33333333333333337,0.0,0.6666666666666666,1.0,0.0,0.33333333333333337,0.0
273,49,1,2,Night,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.5,1.0,0.33333333333333337,0.33333333333333337
274,48,1,1,Evening,0.9999999999999999,0.0,0.9999999999999999,0.0,1.0,0.6666666666666666,0.9999999999999999
275,49,0,1,Morning,0.9999999999999999,0.0,0.9999999999999999,0.0,1.0,0.33333333333333337,0.9999999999999999
276,42,0,2,Night,0.9999999999999999,0.0,0.9999999999999999,0.5,1.0,0.6666666666666666,0.6666666666666666
277,42,0,2,Night,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.25,1.0,0.0,0.6666666666666666
278,42,0,2,Morning,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.75,0.0,0.33333333333333337,0.9999999999999999
279,44,1,0,Evening,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.75,1.0,0.9999999999999999,0.33333333333333337
280,23,0,2,Afternoon,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.75,1.0,0.0,0.6666666666666666
281,38,1,2,Night,0.9999999999999999,0.0,0.33333333333333337,0.5,1.0,0.0,0.33333333333333337
282,19,1,2,Evening,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0,0.5,0.33333333333333337,0.0
283,50,1,2,Evening,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.75,1.0,0.9999999999999999,0.9999999999999999
284,29,1,2,Evening,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5,0.0,0.6666666666666666,0.6666666666666666
285,55,0,2,Evening,0.9999999999999999,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.33333333333333337
286,25,0,0,Afternoon,0.0,0.0,0.6666666666666666,0.25,0.0,0.9999999999999999,0.33333333333333337
287,26,0,1,Evening,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.75,1.0,0.6666666666666666,0.6666666666666666
288,53,1,2,Afternoon,0.0,0.9999999999999999,0.9999999999999999,0.5,1.0,0.9999999999999999,0.9999999999999999
289,57,0,2,Morning,0.6666666666666666,0.33333333333333337,0.6666666666666666,1.0,1.0,0.33333333333333337,0.33333333333333337
290,52,0,2,Afternoon,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.5,1.0,0.9999999999999999,0.9999999999999999
291,57,0,0,Morning,0.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.33333333333333337,0.9999999999999999
292,23,1,2,Night,0.6666666666666666,0.0,0.33333333333333337,0.75,1.0,0.6666666666666666,0.0
293,32,1,0,Night,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.25,0.5,0.33333333333333337,0.9999999999999999
294,51,0,2,Evening,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.5,1.0,0.33333333333333337,0.9999999999999999
295,37,1,0,Evening,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.75,0.0,0.6666666666666666,0.33333333333333337
296,30,0,2,Night,0.9999999999999999,0.0,0.33333333333333337,0.25,1.0,0.9999999999999999,0.6666666666666666
297,31,0,2,Afternoon,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.25,0.5,0.0,0.6666666666666666
298,48,1,2,Afternoon,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.5,0.5,0.6666666666666666,0.9999999999999999
299,30,1,2,Morning,0.0,0.33333333333333337,0.0,0.5,1.0,0.33333333333333337,0.6666666666666666
300,52,1,0,Morning,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.75,0.0,0.0,0.6666666666666666
301,48,0,1,Afternoon,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.25,0.5,0.6666666666666666,0.9999999999999999
302,56,1,2,Afternoon,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.25,0.0,0.0,0.33333333333333337
303,23,0,0,Afternoon,0.0,0.0,0.9999999999999999,0.75,1.0,0.9999999999999999,0.6666666666666666
304,37,0,1,Afternoon,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.75,1.0,0.33333333333333337,0.9999999999999999
305,32,1,1,Afternoon,0.6666666666666666,0.33333333333333337,0.0,0.25,1.0,0.6666666666666666,0.33333333333333337
306,54,1,2,Afternoon,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.5,1.0,0.6666666666666666,0.33333333333333337
307,47,1,1,Evening,0.0,0.0,0.6666666666666666,0.5,0.0,0.9999999999999999,0.6666666666666666
308,45,0,1,Night,0.9999999999999999,0.0,0.33333333333333337,0.0,1.0,0.9999999999999999,0.9999999999999999
309,34,1,0,Evening,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.25,0.0,0.6666666666666666,0.0
310,30,0,2,Afternoon,0.0,0.0,0.6666666666666666,0.5,1.0,0.9999999999999999,0.0
311,43,1,0,Evening,0.33333333333333337,0.6666666666666666,0.9999999999999999,1.0,0.0,0.0,0.33333333333333337
312,40,1,0,Afternoon,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.5,1.0,0.33333333333333337,0.6666666666666666
313,55,0,0,Afternoon,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.25,1.0,0.6666666666666666,0.9999999999999999
314,44,1,0,Evening,0.9999999999999999,0.0,0.9999999999999999,0.25,1.0,0.9999999999999999,0.9999999999999999
315,31,1,0,Afternoon,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,0.0
316,56,0,2,Afternoon,0.9999999999999999,0.9999999999999999,0.6666666666666666,1.0,0.5,0.9999999999999999,0.33333333333333337
317,35,1,0,Afternoon,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.75,0.5,0.9999999999999999,0.9999999999999999
318,39,1,2,Morning,0.0,0.0,0.9999999999999999,0.5,1.0,0.0,0.9999999999999999
319,34,1,2,Morning,0.6666666666666666,0.33333333333333337,0.0,1.0,1.0,0.33333333333333337,0.0
320,38,0,2,Evening,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.5,0.5,0.6666666666666666,0.9999999999999999
321,18,1,2,Evening,0.6666666666666666,0.0,0.0,0.75,0.5,0.33333333333333337,0.33333333333333337
322,26,1,2,Evening,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,0.9999999999999999
323,26,1,2,Night,0.6666666666666666,0.0,0.0,0.25,0.5,0.0,0.33333333333333337
324,35,1,0,Night,0.9999999999999999,0.0,0.0,0.25,0.5,0.0,0.6666666666666666
325,59,0,1,Night,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,1.0,0.33333333333333337,0.9999999999999999
326,36,1,2,Night,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.25,1.0,0.6666666666666666,0.6666666666666666
327,30,0,2,Morning,0.0,0.33333333333333337,0.6666666666666666,0.25,1.0,0.0,0.9999999999999999
328,36,1,0,Night,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.25,1.0,0.9999999999999999,0.6666666666666666
329,41,0,2,Morning,0.0,0.6666666666666666,0.9999999999999999,1.0,1.0,0.0,0.6666666666666666
330,51,1,2,Afternoon,0.6666666666666666,0.0,0.9999999999999999,0.75,1.0,0.9999999999999999,0.9999999999999999
331,35,1,2,Afternoon,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,0.0,0.33333333333333337,0.33333333333333337
332,21,0,2,Night,0.9999999999999999,0.9999999999999999,0.0,1.0,1.0,0.0,0.0
333,55,1,2,Afternoon,0.0,0.0,0.33333333333333337,0.5,0.5,0.9999999999999999,0.33333333333333337
334,55,0,2,Afternoon,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.25,1.0,0.9999999999999999,0.9999999999999999
335,39,1,2,Afternoon,0.0,0.0,0.0,0.75,1.0,0.33333333333333337,0.0
336,52,1,2,Afternoon,0.6666666666666666,0.6666666666666666,0.33333333333333337,1.0,1.0,0.33333333333333337,0.6666666666666666
337,42,0,2,Afternoon,0.33333333333333337,0.6666666666666666,0.9999999999999999,1.0,0.5,0.0,0.6666666666666666
338,55,1,0,Evening,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.75,0.5,0.33333333333333337,0.33333333333333337
339,38,0,2,Evening,0.6666666666666666,0.0,0.6666666666666666,0.75,1.0,0.9999999999999999,0.0
340,50,1,0,Morning,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.25,0.5,0.9999999999999999,0.9999999999999999
341,59,0,0,Morning,0.33333333333333337,0.9999999999999999,0.33333333333333337,1.0,1.0,0.6666666666666666,0.9999999999999999
342,46,1,0,Night,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.25,1.0,0.0,0.33333333333333337
343,54,0,1,Morning,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.25,1.0,0.0,0.9999999999999999
344,59,0,1,Afternoon,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.75,1.0,0.33333333333333337,0.9999999999999999
345,36,0,2,Afternoon,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.25,0.5,0.0,0.0
346,50,0,1,Afternoon,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.75,1.0,0.6666666666666666,0.9999999999999999
347,22,0,2,Night,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.5,1.0,0.33333333333333337,0.33333333333333337
348,45,0,2,Night,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,0.9999999999999999
349,28,0,2,Morning,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.5,1.0,0.33333333333333337,0.9999999999999999
350,24,1,2,Night,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.75,1.0,0.0,0.9999999999999999
351,45,1,2,Morning,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.25,1.0,0.6666666666666666,0.9999999999999999
352,31,1,0,Night,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.75,1.0,0.6666666666666666,0.6666666666666666
353,37,1,2,Morning,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666
354,36,0,0,Evening,0.33333333333333337,0.33333333333333337,0.0,0.75,1.0,0.33333333333333337,0.0
355,43,0,2,Afternoon,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.5,1.0,0.9999999999999999,0.6666666666666666
356,55,0,2,Night,0.6666666666666666,0.0,0.9999999999999999,0.25,1.0,0.6666666666666666,0.9999999999999999
357,48,0,0,Night,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.25,1.0,0.9999999999999999,0.6666666666666666
358,22,0,1,Night,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.25,0.5,0.33333333333333337,0.9999999999999999
359,58,0,1,Morning,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.25,0.5,0.33333333333333337,0.9999999999999999
360,45,1,2,Afternoon,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.5,1.0,0.9999999999999999,0.33333333333333337
361,29,0,2,Evening,0.9999999999999999,0.6666666666666666,0.0,0.5,0.5,0.9999999999999999,0.9999999999999999
362,23,1,2,Night,0.33333333333333337,0.0,0.0,0.75,1.0,0.9999999999999999,0.33333333333333337
363,53,1,0,Evening,0.0,0.0,0.9999999999999999,0.75,1.0,0.0,0.6666666666666666
364,19,1,0,Morning,0.9999999999999999,0.0,0.0,0.25,0.0,0.33333333333333337,0.33333333333333337
365,34,0,0,Night,0.9999999999999999,0.0,0.6666666666666666,0.75,1.0,0.9999999999999999,0.6666666666666666
366,35,0,2,Morning,0.9999999999999999,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.33333333333333337
367,25,0,0,Afternoon,0.6666666666666666,0.6666666666666666,0.0,0.75,0.0,0.9999999999999999,0.0
368,42,0,0,Night,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.75,1.0,0.9999999999999999,0.6666666666666666
369,32,1,2,Evening,0.6666666666666666,0.9999999999999999,0.33333333333333337,1.0,0.0,0.9999999999999999,0.33333333333333337
370,34,0,2,Morning,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.25,1.0,0.0,0.33333333333333337
371,37,0,1,Afternoon,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.75,0.5,0.0,0.9999999999999999
372,37,1,1,Morning,0.9999999999999999,0.0,0.9999999999999999,0.0,0.5,0.33333333333333337,0.9999999999999999
373,31,1,0,Evening,0.0,0.33333333333333337,0.0,0.5,1.0,0.9999999999999999,0.6666666666666666
374,40,1,1,Afternoon,0.0,0.6666666666666666,0.33333333333333337,0.5,1.0,0.0,0.9999999999999999
375,34,0,2,Night,0.33333333333333337,0.0,0.6666666666666666,0.5,1.0,0.0,0.0
376,20,1,2,Evening,0.33333333333333337,0.6666666666666666,0.0,0.75,0.5,0.0,0.0
377,31,0,2,Morning,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.75,0.0,0.33333333333333337,0.33333333333333337
378,24,1,2,Evening,0.9999999999999999,0.9999999999999999,0.0,0.75,0.5,0.0,0.0
379,47,0,2,Night,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.5,1.0,0.9999999999999999,0.9999999999999999
380,42,0,0,Evening,0.0,0.9999999999999999,0.9999999999999999,0.5,1.0,0.9999999999999999,0.6666666666666666
381,34,1,2,Night,0.9999999999999999,0.33333333333333337,0.0,0.25,0.5,0.33333333333333337,0.33333333333333337
382,29,0,2,Evening,0.6666666666666666,0.6666666666666666,0.0,1.0,0.5,0.9999999999999999,0.0
383,41,0,2,Evening,0.33333333333333337,0.33333333333333337,0.6666666666666666,1.0,0.5,0.6666666666666666,0.6666666666666666
384,53,1,2,Afternoon,0.9999999999999999,0.6666666666666666,0.9999999999999999,1.0,0.5,0.6666666666666666,0.6666666666666666
385,40,1,1,Evening,0.0,0.6666666666666666,0.33333333333333337,0.25,1.0,0.33333333333333337,0.9999999999999999
386,56,0,1,Evening,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.5,0.5,0.0,0.9999999999999999
387,48,0,0,Afternoon,0.6666666666666666,0.0,0.9999999999999999,0.5,0.0,0.0,0.9999999999999999
388,27,1,2,Morning,0.9999999999999999,0.33333333333333337,0.33333333333333337,1.0,1.0,0.6666666666666666,0.6666666666666666
389,26,1,2,Afternoon,0.0,0.0,0.33333333333333337,0.75,0.5,0.0,0.9999999999999999
390,19,0,2,Afternoon,0.6666666666666666,0.9999999999999999,0.0,0.25,1.0,0.9999999999999999,0.9999999999999999
391,43,0,2,Morning,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.75,0.5,0.33333333333333337,0.9999999999999999
392,18,1,2,Morning,0.33333333333333337,0.0,0.0,0.5,0.5,0.9999999999999999,0.0
393,33,0,2,Morning,0.9999999999999999,0.6666666666666666,0.0,0.5,1.0,0.9999999999999999,0.9999999999999999
394,59,0,2,Afternoon,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.5,0.5,0.9999999999999999,0.9999999999999999
395,25,1,0,Evening,0.9999999999999999,0.0,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666666
396,24,0,2,Night,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.25,1.0,0.33333333333333337,0.0
397,27,1,2,Afternoon,0.9999999999999999,0.6666666666666666,0.33333333333333337,0.75,0.5,0.0,0.9999999999999999
398,38,1,2,Afternoon,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.33333333333333337,0.33333333333333337
399,56,1,2,Evening,0.0,0.0,0.9999999999999999,0.75,0.5,0.6666666666666666,0.9999999999999999
400,38,0,2,Afternoon,0.6666666666666666,0.0,0.9999999999999999,0.25,1.0,0.33333333333333337,0.9999999999999999
401,49,1,0,Afternoon,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.25,1.0,0.33333333333333337,0.9999999999999999
402,39,0,0,Afternoon,0.6666666666666666,0.9999999999999999,0.9999999999999999,1.0,0.0,0.6666666666666666,0.33333333333333337
403,54,0,2,Evening,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.5,0.0,0.33333333333333337,0.9999999999999999
404,55,0,2,Morning,0.33333333333333337,0.0,0.9999999999999999,0.5,0.5,0.33333333333333337,0.33333333333333337
405,29,1,0,Evening,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.25,1.0,0.9999999999999999,0.6666666666666666
406,31,1,2,Morning,0.6666666666666666,0.9999999999999999,0.0,0.5,0.5,0.33333333333333337,0.6666666666666666
407,59,1,2,Night,0.6666666666666666,0.0,0.33333333333333337,0.25,1.0,0.0,0.33333333333333337
408,41,0,1,Night,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.0,0.5,0.33333333333333337,0.9999999999999999
409,43,0,2,Evening,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.25,1.0,0.0,0.9999999999999999
410,59,1,1,Morning,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.25,1.0,0.9999999999999999,0.9999999999999999
411,25,1,2,Night,0.9999999999999999,0.0,0.9999999999999999,0.5,1.0,0.33333333333333337,0.0
412,43,0,2,Afternoon,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.75,1.0,0.6666666666666666,0.33333333333333337
413,28,0,1,Morning,0.9999999999999999,0.33333333333333337,0.0,0.25,0.0,0.33333333333333337,0.33333333333333337
414,51,1,2,Night,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.9999999999999999
415,26,1,1,Afternoon,0.33333333333333337,0.33333333333333337,0.0,0.5,0.0,0.0,0.6666666666666666
416,52,0,0,Evening,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.6666666666666666
417,42,1,2,Evening,0.6666666666666666,0.0,0.9999999999999999,1.0,1.0,0.6666666666666666,0.33333333333333337
418,52,0,2,Evening,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.75,1.0,0.9999999999999999,0.9999999999999999
419,30,1,2,Evening,0.33333333333333337,0.9999999999999999,0.6666666666666666,0.5,1.0,0.6666666666666666,0.0
420,39,0,2,Night,0.9999999999999999,0.0,0.0,0.25,1.0,0.0,0.6666666666666666
421,43,0,2,Night,0.6666666666666666,0.9999999999999999,0.33333333333333337,1.0,1.0,0.0,0.6666666666666666
422,21,1,1,Night,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.0,1.0,0.6666666666666666,0.9999999999999999
423,27,1,0,Afternoon,0.33333333333333337,0.9999999999999999,0.0,0.5,1.0,0.33333333333333337,0.9999999999999999
424,59,1,0,Morning,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.75,0.5,0.6666666666666666,0.9999999999999999
425,20,0,2,Evening,0.33333333333333337,0.9999999999999999,0.33333333333333337,1.0,1.0,0.0,0.0
426,56,1,2,Night,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.5,1.0,0.0,0.9999999999999999
427,56,0,2,Afternoon,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.5,1.0,0.9999999999999999,0.6666666666666666
428,50,1,0,Morning,0.6666666666666666,0.9999999999999999,0.6666666666666666,0.25,0.0,0.33333333333333337,0.6666666666666666
429,32,0,0,Evening,0.9999999999999999,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0
430,43,0,0,Morning,0.9999999999999999,0.6666666666666666,0.9999999999999999,1.0,1.0,0.6666666666666666,0.6666666666666666
431,18,1,0,Night,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.75,1.0,0.6666666666666666,0.9999999999999999
432,42,0,2,Evening,0.33333333333333337,0.33333333333333337,0.9999999999999999,1.0,1.0,0.0,0.9999999999999999
433,47,1,2,Afternoon,0.9999999999999999,0.33333333333333337,0.9999999999999999,1.0,1.0,0.0,0.33333333333333337
434,42,0,0,Evening,0.9999999999999999,0.0,0.9999999999999999,0.5,0.0,0.9999999999999999,0.9999999999999999
435,29,0,2,Morning,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.75,1.0,0.6666666666666666,0.33333333333333337
436,38,1,1,Night,0.9999999999999999,0.0,0.6666666666666666,0.25,1.0,0.6666666666666666,0.6666666666666666
437,36,1,0,Night,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.25,1.0,0.0,0.9999999999999999
438,22,0,2,Morning,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.75,0.0,0.0,0.6666666666666666
439,19,1,1,Night,0.9999999999999999,0.9999999999999999,0.0,0.0,0.5,0.9999999999999999,0.33333333333333337
440,47,1,2,Night,0.9999999999999999,0.0,0.6666666666666666,0.75,0.5,0.9999999999999999,0.9999999999999999
441,36,0,2,Afternoon,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.75,1.0,0.9999999999999999,0.33333333333333337
442,59,0,2,Night,0.9999999999999999,0.6666666666666666,0.9999999999999999,1.0,0.5,0.6666666666666666,0.6666666666666666
443,21,0,1,Night,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.0,1.0,0.6666666666666666,0.9999999999999999
444,32,1,1,Evening,0.0,0.9999999999999999,0.33333333333333337,0.75,1.0,0.33333333333333337,0.33333333333333337
445,39,1,2,Night,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.75,1.0,0.0,0.9999999999999999
446,55,1,2,Afternoon,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.75,1.0,0.9999999999999999,0.6666666666666666
447,29,0,2,Afternoon,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.9999999999999999,0.0
448,26,1,2,Afternoon,0.6666666666666666,0.0,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666666
449,35,0,2,Evening,0.9999999999999999,0.33333333333333337,0.33333333333333337,1.0,1.0,0.9999999999999999,0.6666666666666666
450,32,0,2,Afternoon,0.9999999999999999,0.9999999999999999,0.6666666666666666,1.0,1.0,0.9999999999999999,0.6666666666666666
451,39,1,2,Morning,0.0,0.0,0.9999999999999999,0.5,1.0,0.6666666666666666,0.0
452,51,1,2,Evening,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.5,1.0,0.33333333333333337,0.9999999999999999
453,28,0,2,Morning,0.6666666666666666,0.0,0.6666666666666666,0.25,1.0,0.0,0.6666666666666666
454,18,0,2,Night,0.9999999999999999,0.0,0.9999999999999999,0.5,1.0,0.33333333333333337,0.6666666666666666
455,32,1,2,Afternoon,0.33333333333333337,0.9999999999999999,0.33333333333333337,1.0,0.5,0.0,0.9999999999999999
456,42,0,2,Evening,0.9999999999999999,0.0,0.9999999999999999,0.5,1.0,0.33333333333333337,0.33333333333333337
457,48,0,2,Morning,0.33333333333333337,0.0,0.33333333333333337,1.0,1.0,0.33333333333333337,0.6666666666666666
458,30,1,2,Night,0.9999999999999999,0.0,0.6666666666666666,0.25,1.0,0.9999999999999999,0.0
